epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,247.244,0.92899,0.68309,0.84111,0.43209,0.27133,0.26714,0.14292,1.60011,1.19694,1.07023,0.000795954,0.000795954,0.000795954
14,266.469,0.8777,0.63996,0.83417,0.47539,0.25968,0.26369,0.14173,1.62365,1.22638,1.08233,0.000763637,0.000763637,0.000763637
15,285.482,0.84033,0.60586,0.82544,0.52133,0.25727,0.27032,0.14267,1.63111,1.284,1.0871,0.000729725,0.000729725,0.000729725
16,304.275,0.81722,0.58164,0.82003,0.49738,0.27338,0.27303,0.14,1.59978,1.20606,1.08518,0.000694428,0.000694428,0.000694428
17,323.055,0.77686,0.56214,0.81329,0.46607,0.25884,0.26969,0.13482,1.61783,1.25279,1.10553,0.000657963,0.000657963,0.000657963
18,341.96,0.7433,0.53098,0.80887,0.42143,0.26637,0.26093,0.13416,1.63731,1.27746,1.09641,0.000620555,0.000620555,0.000620555
19,360.962,0.70617,0.50455,0.80239,0.46235,0.27311,0.27678,0.14563,1.60259,1.198,1.09126,0.000582435,0.000582435,0.000582435
20,379.829,0.66759,0.4783,0.79816,0.35258,0.28194,0.24552,0.12569,1.62857,1.31991,1.09359,0.000543837,0.000543837,0.000543837
21,398.703,0.63871,0.45779,0.79371,0.43393,0.27022,0.26386,0.13932,1.60859,1.21659,1.09654,0.000505,0.000505,0.000505
22,417.394,0.6137,0.44038,0.79085,0.4138,0.25034,0.26043,0.13688,1.60645,1.24851,1.09816,0.000466163,0.000466163,0.000466163
23,436.182,0.58269,0.41844,0.7878,0.43205,0.25343,0.25945,0.13802,1.5915,1.26496,1.09225,0.000427565,0.000427565,0.000427565
24,455.028,0.56039,0.40326,0.78402,0.43287,0.24858,0.25669,0.13449,1.61975,1.30775,1.09241,0.000389445,0.000389445,0.000389445
25,473.878,0.5296,0.38473,0.78166,0.48122,0.2593,0.26101,0.13781,1.59912,1.30124,1.09671,0.000352037,0.000352037,0.000352037
26,492.738,0.50535,0.36927,0.77807,0.42372,0.25876,0.25536,0.13512,1.59528,1.27039,1.0975,0.000315572,0.000315572,0.000315572
27,511.525,0.47828,0.35245,0.7767,0.39393,0.26835,0.25546,0.13432,1.60662,1.30061,1.10007,0.000280275,0.000280275,0.000280275
28,530.353,0.45951,0.34161,0.77471,0.46591,0.25544,0.2623,0.13889,1.58885,1.28983,1.09529,0.000246363,0.000246363,0.000246363
29,549.188,0.43531,0.32655,0.77338,0.42841,0.24484,0.24809,0.13413,1.58459,1.31455,1.09933,0.000214046,0.000214046,0.000214046
30,567.998,0.41782,0.3168,0.77163,0.64109,0.20961,0.25145,0.1346,1.59467,1.31113,1.103,0.000183523,0.000183523,0.000183523
31,587.381,0.39743,0.30474,0.7694,0.48848,0.2418,0.25727,0.13589,1.5862,1.29227,1.09708,0.000154982,0.000154982,0.000154982
32,606.57,0.37952,0.29325,0.76883,0.56445,0.21948,0.25299,0.13631,1.5996,1.33646,1.10346,0.000128599,0.000128599,0.000128599
33,625.533,0.36989,0.28663,0.76822,0.56229,0.22441,0.2567,0.13729,1.58804,1.32567,1.10243,0.000104537,0.000104537,0.000104537
34,644.614,0.35162,0.27895,0.76811,0.54904,0.22736,0.25368,0.13527,1.59413,1.34554,1.10503,8.29431e-05,8.29431e-05,8.29431e-05
35,663.455,0.34329,0.27226,0.76745,0.44273,0.24674,0.25279,0.13487,1.58203,1.34483,1.10239,6.39518e-05,6.39518e-05,6.39518e-05
36,682.672,0.33511,0.26785,0.76737,0.46344,0.23481,0.25039,0.13338,1.59125,1.35862,1.10781,4.76796e-05,4.76796e-05,4.76796e-05
37,701.5,0.32423,0.26153,0.76653,0.45751,0.23802,0.25182,0.13486,1.5884,1.36711,1.10732,3.4227e-05,3.4227e-05,3.4227e-05
38,720.487,0.32055,0.26026,0.76658,0.4704,0.23512,0.25269,0.13458,1.58925,1.36458,1.10734,2.36769e-05,2.36769e-05,2.36769e-05
39,739.314,0.31373,0.25699,0.76691,0.56442,0.22388,0.25204,0.1342,1.58884,1.36421,1.10611,1.60943e-05,1.60943e-05,1.60943e-05
40,758.179,0.31644,0.25727,0.76626,0.61329,0.21727,0.25059,0.13349,1.59029,1.36723,1.10879,1.15259e-05,1.15259e-05,1.15259e-05
